sentence_id	paragraph_id	chapter_id	sentences
3510	1011	13	Voor anderen evenwel had ik inzage van zekere stukken noodig, en vooral was 't voor my van belang die zaken natesporen te Natal zelf, om by myn geëmployeerden naar de oorzaken der gevonden verschillen onderzoek te doen, en waarschynlyk zou ik dáár geslaagd wezen in myn pogingen om alles tot klaarheid te brengen.
3511	1011	13	Het verzuim eener afschryving by-voorbeeld van naar Mandhéling gezonden gelden - je weet,
3512	1011	13	Verbrugge, dat de troepen in 't binnenland uit de Natalsche kas worden betaald - of iets dergelyks, dat me hoogstwaarschynlyk terstond zou gebleken zyn als ik onderzoek had kunnen doen op de plaats zelf, had misschien tot die verdrietige fouten aanleiding gegeven.
3513	1011	13	Maar de generaal wilde my niet naar Natal laten vertrekken.
3514	1011	13	Deze weigering deed my te meer letten op 't vreemde der wyze waarop die beschuldiging van ontrouw tegen my was ingebracht.
3515	1011	13	Waarom toch was ik van Natal onverwachts overgeplaatst, en wel onder verdenking van ontrouw?
3516	1011	13	Waarom deelde men my dit onteerend vermoeden eerst mede, toen ik ver van de plaats was waar ik gelegenheid zou gehad hebben my te verantwoorden?
3517	1011	13	En bovenal, waarom tegen my die zaken zoo terstond in het ongunstigst daglicht gesteld, in tegenspraak met de aangenomen gewoonte en de billykheid?
3518	1012	13	Voor ik nog al die aanmerkingen, zoo goed me zonder archief of mondelinge inlichtingen mogelyk was, beantwoord had, vernam ik zydelings dat de Generaal zoo verstoord op me was:
3519	1012	13	” omdat ik hem te Natal zoo gekontrarieerd had, waaraan ik dan ook, voegde men er by, zeer verkeerd had gedaan.
3520	1013	13	Toen ging er een licht voor my op.
3521	1013	13	Ja, ik had hem gekontrarieerd, maar in 't naïf denkbeeld dat hy me daarom achten zou!
3522	1013	13	Ik hàd hem gekontrarieerd, maar by zyn vertrek had niets me doen gissen dat hy daarover verstoord was!
3523	1013	13	Dom genoeg had ik de gunstige overplaatsing naar Padang, aangenomen als een bewys dat hy myn ”kontrarieeren“ schoon gevonden had.
3524	1013	13	Ge zult zien, hoe weinig ik hem toen kende.
3525	1014	13	Maar zoodra ik vernam dat dit de oorzaak was van de scherpte waarmee men myn geldelyke administratie beoordeeld had, was ik in vrede met myzelf.
3526	1014	13	Ik beantwoordde punt voor punt
3527	1014	13	zoo goed
3528	1014	13	ik kon, en eindigde myn brief - ik bezit daarvan nog de minuut - met de woorden:
3529	1015	13	Ik heb de op myn administratie gevallen aanmerkingen, zoo goed het my zonder archief of lokale nasporing mogelyk was, beantwoord.
3530	1015	13	Ik verzoek
3531	1015	13	Uhoogedelgestrenge my van alle welwillende konsideratiën te verschoonen.
3532	1015	13	Ik ben jong, en onbeduidend in-vergelijking, met de macht der heerschende begrippen
3533	1015	13	waartegen myn principes me noodzaken optestaan, maar blijf niettemin trotsch op myn zedelyke onafhankelykheid, trotsch op myn eer.
3534	1016	13	Den volgenden dag was ik gesuspendeerd wegens ”ontrouwe administratie.
3535	1016	13	Den Officier van justitie - we zeiden nog fiskaal in dien tyd - werd gelast omtrent my ”ambt en plicht“ te betrachten.
3536	1017	13	En zoo stond ik dus daar te Padang, nauw drie-en-twintig jaren oud, en staarde de toekomst aan, die my eerloosheid brengen zou!
3537	1017	13	Men raadde my aan, me te beroepen op myn jonge jaren - ik was nog onmondig toen de voorgegeven vergrypen hadden plaats gehad - maar dit wilde ik niet.
3538	1017	13	Ik had immers reeds te veel gedacht en geleden, en... ik durf zeggen:
3539	1017	13	te veel reeds gewerkt, dan dat ik me verschuilen zou achter myn jeugd.
3540	1017	13	Ge ziet uit het zoo-even aangehaald slot van dien brief, dat ik niet wilde behandeld zyn als een kind, ik die te Natal tegenover den generaal myn plicht had gedaan als een man.
3541	1017	13	En tevens kunt ge uit dien brief zien hoe ongegrond de beschuldiging was, die men tegen my inbracht.
3542	1017	13	Waarlyk, wie schuldig is aan lage vergrypen, schryft anders!
3543	1018	13	Men nam me niet gevangen, en dit had toch moeten geschieden als het ernst ware geweest met die krimineele verdenking.
3544	1018	13	Misschien echter was dit schynbaar
3545	1018	13	verzuim
3546	1018	13	niet
3547	1018	13	zonder grond.
3548	1018	13	Den gevangene immers is men onderhoud en voedsel schuldig.
3549	1018	13	Daar ik Padang niet verlaten kon, was ik in werkelykheid tòch een gevangene, maar een gevangene zonder dak en zonder brood.
3550	1018	13	Ik had herhaaldelyk, doch telkens zonder baat, aan den Generaal geschreven dat hy myn vertrek van Padang niet beletten mòcht, want dat, al ware ik schuldig aan 't allerergste, geen misdaad mocht gestraft worden met hongerlyden.
3551	1019	13	Nadat de rechtsraad, die blykbaar met de zaak verlegen was, den uitweg had gevonden zich onbevoegd te verklaren, omdat vervolgingen wegens misdryf in dienstbetrekking, niet mogen plaats hebben dan op machtiging van de Regeering te Batavia, hield my de generaal, zooals ik zeide, negen maanden te Padang.
3552	1019	13	Hy ontving eindelyk van-hooger-hand den last me naar Batavia te laten vertrekken.
3553	1020	13	Toen ik een paar jaren daarna wat geld had - beste
3554	1020	13	Tine, jy hadt het me gegeven! - betaalde ik eenige duizenden guldens om de Natalsche kasrekeningen van 1842 en 1843 effen te maken, en toen zeide my iemand die geacht kon worden de Regeering van Nederlandsch-Indie voortestellen:
3555	1020	13	”dat had ik in uw plaats niet gedaan...
3556	1020	13	ik zou een wissel op de eeuwigheid gegeven hebben.
3557	1020	13	Ainsi va le monde!
3558	1021	13	Juist wilde Havelaar een aanvang maken met het verhaal dat zyn gasten van hem wachtten, en dat ophelderen zou waarin
3559	1021	13	en waarom hy den Generaal
3560	1021	13	Vandamme te Natal
3561	1021	13	zoo
3562	1021	13	”gekontrarieerd
3563	1021	13	“ had, toen mevrouw Slotering zich in de voorgalery van haar woning vertoonde, en den politie-oppasser wenkte, die naast Havelaars huis op een bank zat.
3564	1021	13	Deze begaf zich tot haar, en riep daarop iets tot een man die zoo-even het erf betreden had, waarschynlyk met het doel om zich naar de keuken te begeven die achter 't huis gelegen was.
3565	1021	13	Ons gezelschap zou hierop waarschynlyk niet gelet hebben, wanneer niet Tine dien middag aan tafel gezegd had dat mevrouw Slotering zoo schuw was, en een soort van toezicht scheen uitteoefenen over ieder die 't erf betrad.
3566	1021	13	Men zag den man die door den oppasser geroepen was, tot haar gaan, en 't scheen wel dat ze hem in een verhoor nam dat niet in zyn voordeel afliep.
3567	1021	13	Althans hy wendde zyn schreden en liep naar-buiten terug.
3568	1022	13	- 't Spyt me wel, zei Tine.
3569	1022	13	Dat was misschien iemand die kippen te-koop had, of groente.
3570	1022	13	Ik heb nog niets in huis.
3571	1023	13	- Wel, laat dan daartoe maar iemand uitzenden, antwoordde Havelaar.
3572	1023	13	Je weet dat inlandsche dames gaarne gezag oefenen.
3573	1023	13	Haar man was vroeger de eerste persoon hier, en hoe weinig een adsistent-resident eigenlyk beduidt, in zyn afdeeling is hy een kleine koning: zy is nog niet gewoon aan de onttrooning.
3574	1023	13	Laat ons die arme vrouw dit klein genoegen niet ontnemen.
3575	1023	13	Houd je maar alsof je 't niet bemerkte.
3576	1024	13	Dit nu viel Tine niet zwaar:
3577	1024	13	zy hield niet van gezag.
3578	1025	13	Een uitweiding is hier noodig, en zelfs wil ik eens uitweiden over uitweidingen.
3579	1025	13	Het valt een schryver soms niet gemakkelyk, juist doortezeilen tusschen
3580	1025	13	de twee klippen van het te-veel of te-weinig, en deze moeielykheid wordt te grooter als men toestanden beschryft, die den lezer verplaatsen moeten op onbekenden bodem.
3581	1025	13	Er is een te nauw verband tusschen plaatsen en gebeurtenissen, dan dat men de beschryving van die plaatsen geheel zou kunnen ontberen, en 't vermyden de beide klippen waarop ik doelde, wordt dubbel moeielyk voor iemand die Indie tot tooneel zyner vertelling gekozen heeft.
3582	1025	13	Want waar een schryver die europesche toestanden behandelt, veel zaken als bekend kan veronderstellen, moet hy die zyn stuk in Indie spelen laat, zich gedurig vragen of de niet-Indische lezer deze of gene omstandigheid juist opvatten zal?
3583	1025	13	Wanneer de europesche lezer zich mevrouw Slotering voorstelt als ”logeerende“ by de Havelaars, zooals dit zou plaats-vinden in Europa, moet het hem onbegrypelyk voorkomen dat ze niet tegenwoordig was by 't gezelschap dat de koffi gebruikte in de voorgalery.
3584	1025	13	Wel heb ik reeds gezegd dat zy een afzonderlyk huis bewoonde, doch tot juist begrip hiervan en tevens van latere gebeurtenissen, is 't inderdaad noodig dat ik hem
3585	1025	13	Havelaars huis en erf eenigszins doe kennen.
3586	1026	13	De beschuldiging die zoo vaak wordt ingebracht tegen den grooten meester die den Waverley schreef, dat hy dikwyls van 't geduld zyner lezers misbruik maakt door te veel bladzyden aan plaatsbeschryving te wyden, komt me ongegrond voor, en ik geloof dat men zich tot het beoordeelen van de juistheid eener zoodanige aanmerking, eenvoudig de vraag hebbe voorteleggen:
3587	1026	13	was deze beschryving noodig tot juist opvatten van den indruk dien de schryver
3588	1026	13	u wilde meedeelen?
3589	1026	13	Zoo ja, men duide dan hèm niet
3590	1026	13	ten-kwade dat hy van u de moeite verwacht te lezen
3591	1026	13	wat hy zich de moeite gaf te schryven.
3592	1026	13	Zoo neen, dan werpe men 't boek weg.
3593	1026	13	Want de schryver die ledig genoeg van hoofd is, om zonder noodzaak topografie te geven voor denkbeelden, zal zelden de moeite van 't lezen waard zyn, ook daar waar ten-laatste zyn plaatsbeschryving een eind neemt.
3594	1026	13	Maar men vergete niet dat het oordeel van den lezer over 't al of niet noodzakelyke eener afwyking, dikwyls valsch is, omdat hy vóór de katastrofe niet weten kan wat al of niet vereischt wordt tot geleidelyke ontwikkeling der toestanden.
3595	1026	13	En wanneer hy nà de katastroof 't boek weder opneemt - van boeken die men slechts éénmaal leest, spreek ik niet - en zelfs dan nog meent dat deze of gene afwyking wel had kunnen gemist worden zonder schade voor den indruk van 't geheel, blyft het altyd
3596	1026	13	de vraag of hy van 't geheel denzelfden indruk zou verkregen hebben, wanneer niet de schryver op meer of min kunstige wyze hem daartoe gebracht had, juist door de afwykingen die den oppervlakkig oordeelenden lezer overtollig voorkomen.
3597	1027	13	Meent ge dat Amy Robsart's dood U zoo treffen zou, als ge vreemdeling waart geweest in de hallen van Kenilworth?
3598	1027	13	En gelooft ge dat er geen verband is - verband door tegenstelling - tusschen de ryke kleeding waarin de onwaardige Leicester zich aan haar vertoonde, en de zwartheid zyner ziel?
3599	1027	13	Gevoelt ge niet dat Lester - ieder weet dit, die den man kent uit andere bronnen dan uit den roman alleen - dat hy oneindig lager stond dan hy geschetst wordt in den Kenilworth ?
3600	1027	13	Maar de groote romanschryver die liever boeide door kunstige rangschikking van kleuren dan door grofheid van kleur, achtte het beneden zich zyn penseel te doopen in al het slyk en in al het bloed dat er kleefde aan den onwaardigen gunsteling van Elizabeth.
3601	1027	13	Hy wilde slechts één stip aanwyzen in den poel van vuil, maar verstond het, zulke stippen te doen in 't oog vallen door de tinten die hy in zyn onsterfelyke geschriften daarnáást legde.
3602	1027	13	Wie nu al dat daarnaast gelegde als overtollig meent te kunnen verwerpen, verliest geheel uit het oog dat men dan, om effekt te-weeg te brengen, zou moeten overgaan tot de school die sedert 1830 zoolang in Frankryk gebloeid heeft
3603	1027	13	, schoon ik ter-eere van dat land zeggen moet dat de schryvers die in dit opzicht het meest zondigden tegen den goeden smaak, juist in 't buitenland, en niet in Frankryk zelf, den grootsten opgang maakten.
3604	1027	13	Die school - ik hoop en geloof dat ze uitgebloeid heeft - vond het gemakkelyk met volle hand te grypen in plassen van bloed, en daarmee groote kladden te werpen op de schildery, dat men die zien zou in de verte!
3605	1027	13	Ze zyn dan ook met minder inspanning te schilderen, die ruwe strepen van rood en zwart, dan de fyne trekken te penseelen die er staan in den kelk eener lelie.
3606	1027	13	Dáárom dan ook koos die school meestal koningen tot helden van haar verhalen, liefst uit den tyd toen de volkeren nog onmondig waren.
3607	1027	13	Zie, de droefheid des konings vertaalt men op 't papier in volksgehuil ...
3608	1027	13	zyn toorn biedt den schryver gelegenheid tot het dooden van duizenden op 't slagveld...
3609	1027	13	zyn fouten geven ruimte tot het schilderen van hongersnood en pest...
3610	1027	13	dat alles geeft werk aan grove penseelen!
3611	1027	13	Als ge niet getroffen zyt door de stomme akeligheid van een lyk dat daar ligt, er is plaats in myn verhaal voor een slachtoffer dat nog stuiptrekt en gilt!
3612	1027	13	Hebt ge niet geweend by die moeder, vruchteloos zoekend naar haar kind...
3613	1027	13	wèl, ik toon u een andere moeder die haar kind ziet vierendeelen!
3614	1027	13	Bleeft ge ongevoelig
3615	1027	13	by den marteldood van dien man... ik vermenigvuldig uw gevoel honderdmalen door negen-en-negentig andere mannen te laten martelen naast hem!
3616	1027	13	Zyt ge verstokt genoeg om niet te yzen
3617	1027	13	by 't zien van den soldaat die in een belegerde vesting uit honger zyn linkerarm verslindt...
3618	1028	13	Epikurist!
3619	1028	13	Ik stel u voor, te kommandeeren:
3620	1028	13	”rechts en links, formeert den kring!
3621	1028	13	Ieder ete den linkerarm op van zyn rechternevenman... marsch!
3622	1029	13	Ja, zóó gaat de kunst-akeligheid over in zotterny...
3623	1029	13	wat ik in 't voorbygaan bewyzen wilde.
3624	1030	13	En dáárin toch zou men vervallen door te spoedig een schryver te veroordeelen, die u geleidelyk wilde voorbereiden op zyn katastroof zònder zyn toevlucht te nemen tot die schreeuwende kleuren.
3625	1031	13	Het gevaar evenwel aan den anderen kant is nòg grooter.
3626	1031	13	Ge veracht de pogingen der grove letterkunde die met zoo ruwe wapenen op uw gevoel meent te moeten instormen, maar... als de schryver in 't ander uiterste vervalt, als hy zondigt door te veel afwyking van de hoofdzaak, door te veel penseel-gemanierdheid, dan is uw toorn nog sterker, en te-recht.
3627	1031	13	Want dan heeft hy u verveeld, en dit is onvergeeflyk.
3628	1032	13	Wanneer wy tezamen wandelen, en ge wykt telkens af van den weg, en roept my in 't kreupelhout, alleen met het doel om de wandeling te rekken, vind ik dit onaangenaam, en neem me voor, in 't vervolg alleen te gaan.
3629	1032	13	Maar als ge me daar een plant weet aantewyzen die ik niet kende, of waaraan voor my iets te zien valt dat vroeger myn aandacht ontsnapte... als ge my van-tyd tot-tyd een bloem toont, die ik gaarne pluk en meedraag in 't knoopsgat, dan vergeef ik u dat afwyken van den weg, ja, ik ben er dankbaar voor.
3630	1033	13	En, zelfs zonder bloem of plant, zoodra ge my
3631	1033	13	ter-zyde roept om me door 't geboomte heen het pad te wyzen, dat we straks zullen betreden, doch dat nu nog verre voor ons ligt in de diepte, en als een nauw merkbaar streepje zich slingert door 't veld daar-beneden...
3632	1033	13	ook dan neem ik u de afwyking niet euvel.
3633	1033	13	Want als wy eindelyk zóó ver zullen gekomen zyn, zal ik weten hoe zich onze weg heeft gekronkeld door 't gebergte, wat de oorzaak is dat wy de zon die zoo-even dáár stond, nu links van ons hebben, wáárom die heuvel nu achter ons ligt, welks
3634	1033	13	top we vroeger vóór ons zagen...
3635	1033	13	zie, dan hebt ge my door die afwyking 't begrypen myner wandeling gemakkelyk gemaakt, en begrypen is genot.
3636	1034	13	Ik, lezer, heb u in myn verhaal dikwyls op den grooten weg gelaten, schoon
3637	1034	13	't my moeite
3638	1034	13	kostte u niet meetevoeren in 't kreupelhout.
3639	1034	13	Ik vreesde dat de wandeling u verdrieten zou, daar ik niet wist of ge vermaak zoudt scheppen in de bloemen of planten die ik u wyzen wilde.
3640	1034	13	Maar omdat ik geloof dat het u later genoegen zal doen, het pad gezien te hebben dat we straks zullen betreden, voel ik me nu genoopt
3641	1034	13	u iets te zeggen van Havelaars huis.
